Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
8,5,YUE LU TREASURE  (CJ184),C W Wong,--,"Eased to sit in midfield, 3Ls off the leaders on the rails, not suited by the slow pace, dashed fairly.",2012-05-30,6
9,7,BO BO EXPRESS  (N259),T Angland,H/TT,"Eased back, 4.5Ls off the leaders along the fence, harmed by the slow tempo, just held ground in straight.",2012-05-30,6
10,6,ZACHARY  (N146),H W Lai,CP,"Hard ridden to take the rail and shared the lead at advantageous slow sectionals, however soon weakened 250M.",2012-05-30,6
11,8,NORDIC STAR  (CH302),M Zahra,B2/TT,"Midfield, 3Ls off the leaders 2 wide, not suited by the slow tempo, no progress.",2012-05-30,6
12,1,LEVEL PLAYER  (N323),M Chadwick,TT,"Checked start, at rear, 6.5Ls off the leaders on the fence, harmed by the slow pace, ran on ok.",2012-05-30,6
1,4,IMPERIAL ROME  (N012),W C Marwing,TT,"Slowly away, rear rail, improved three wide approaching straight, wide bid, led 100m out, soon in charge.",2012-05-30,7
2,1,SEA THE PEARLS  (M281),K C Ng,--,"Broke well, not much early pace, mid-rear rail, bid one off, joined leaders 120m out, just outpaced late.",2012-05-30,7
3,10,SHIBALA  (CK230),H W Lai,TT,"Bumped start, crowded, mid-rear two off, improved wide turn, steadied off heels entering straight, mid-track bid, ran on well until no extra late.",2012-05-30,7
4,5,TURF MAGIC  (CK307),M L Yeung,B,"Slow start, second last rail, looking for run between horses entering straight, shifted out but still slightly short of room, finished well.",2012-05-30,7
5,3,DR SUPER  (N096),M Du Plessis,B/TT,"Broke fast from wide, led and crossed, kicked early straight, headed 100m out, one pace late.",2012-05-30,7
6,9,RED LUCKY STAR  (M074),D Whyte,B,"Broke well, not much early pace, midfield one off, improved turn, steadied and shifted when blocked early straight, kept on one pace.",2012-05-30,7
7,8,GOLD EDITION  (N048),M Zahra,H,"Bumped start, became unbalanced when rival shifted in early, recovered to share lead, then second rail, third into straight, bid one off, kept on one pace.",2012-05-30,7
8,2,BOULD MOVER  (M120),M Chadwick,TT,"Broke well, bumped early and lacked pace to go with leaders, not much room for inside bid, one pace.",2012-05-30,7
9,12,MR AWARD  (M065),T H So,TT,"Broke well, bumped early, third then second one off, mid-track bid, weakened.",2012-05-30,7
10,6,MY GOAL  (CJ131),T Angland,B,"Broke well aimed for lead from wide gate but caught wide no cover throughout, fourth three off, weakened straight.",2012-05-30,7
11,11,LOVING ALL  (M181),W M Lai,CP,"Fair break, not much early pace, mid-rear one off, aimed for bid between horses, found nil.",2012-05-30,7
1,4,LEGENDARY DRAGON  (N172),M Du Plessis,--,"Never far off from leader, quickened well to take lead inside 150M and found the necessary to hold off the persistent challenge of the 2nd.",2012-05-30,8
2,5,TALLEY CLOSE  (M280),A Suborics,--,"Settled in midfield 4Ls off the lead, ran on over final 300M, pushed winner all the way to the line but was always held.",2012-05-30,8
3,6,CHARLES THE GREAT  (N171),D Whyte,TT,"Began awkwardly, held up behind midfield, driven 450M, made steady progress and got up for 3rd near line.",2012-05-30,8
4,9,JUN GONG  (N325),C W Wong,--,"Switched off to a rearward position, 8Ls from leader passing 400M, finished off strongly final 300M and made up late ground from off the pace.",2012-05-30,8
5,12,FLYING SMART  (M117),T H So,CP,"Towards the rear, kept to inside on straightening, ran on well but not getting to first 2.",2012-05-30,8
6,8,ROMANTIC CITY  (CL023),W M Lai,--,"Quickly into stride and was allowed an uncontested lead, headed 150M out, no extra closing stages.",2012-05-30,8
7,3,WINDICATOR POWER  (CL424),B Prebble,TT,"Held up behind midfield, tight for room nearing 200M, ran on but difficult to be ridden near the line when shifting in.",2012-05-30,8
8,11,HELENE FUN STAR  (N105),T Clark,SR,"Settled near last, pulled wide turning into straight, stayed on fairly.",2012-05-30,8
9,1,GOOD WORDS  (CL371),M Chadwick,TT,"Held up in midfield along the inside, kept on one paced, no impression on leaders.",2012-05-30,8
10,10,CHARITY SPIRIT  (M095),M L Yeung,TT,"Close up behind leader, had every chance turning in but not able to quicken, faded inside 100M.",2012-05-30,8
11,7,TOUCH GO  (CL254),T Angland,--,"From wide draw guided to a midfield position early, caught wide and strode forward to chase leader down the back straight, one paced inside 300M, weakened rapidly final stages.",2012-05-30,8
12,2,ORACLE  (N115),K C Ng,--,"Out the back, caught wide till 600M, outpaced nearing home straight, never a factor.",2012-05-30,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-05-30,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-05-30,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-05-30,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-05-30,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-05-30,13
1,10,HOT PEPPER  (CJ236),K C Ng,TT,"Ridden to close-up 2nd position on rails, hit the front when narrow leader retreated 300 M out, just held on under pressure.",2012-06-03,1
2,1,FASTPLUS MASTER  (CL201),O Doleuze,SR-/B2/TT,"Soon taken across for rails run behind midfield, travelling nicely on rails in midfield before forced to steady home bend, saved ground turning in, sustained progress down inside of straight to fail narrowly.",2012-06-03,1
3,9,BLESS US ALL  (CK086),K C Leung,B,"Settled in midfield, shifted out for a clear run entering straight, ran on steadily to be nearest at finish.",2012-06-03,1
4,2,DIAMOND AGATE  (N022),A Suborics,--,"In last few, took closer order around the bend on rails, obtained clear passage inside final 250 M, finished off race nicely.",2012-06-03,1
5,3,GOOD SMILE  (CK360),C W Wong,V-,"Never far off in 4th on rails, held same into straight, kept on same pace without quickening while hanging about.",2012-06-03,1
6,11,SABINA  (CK169),M L Yeung,B2,"Slow into stride, travelled well behind, saved ground turning in, fought on steadily down inner of straight to be nearest at finish.",2012-06-03,1
7,12,CRIMSON  (N025),M Du Plessis,B1/TT,"Driven to lead, held narrow running outside second, unable to sustain effort under pressure inside final 300 M.",2012-06-03,1
8,13,PRECISION MAGIC  (CJ262),W M Lai,B/TT,"Trailed the field to straight, ran on past beaten horses in the run home.",2012-06-03,1
9,4,KIMBER FORTUNE  (CK162),H W Lai,B/TT,"Settled in forward of midfield on rails, came under pressure on straightening, faded gradually.",2012-06-03,1
10,6,PLANET  (CL029),T Angland,--,"Began well from the widest gate, pressed on to gain prominent 3rd and wide without cover, remained same into straight but soon faded under pressure. (Tactic questioned.)",2012-06-03,1
11,14,DASHING ACE  (CL244),C K Tong,H/SR/TT,"Began from a wide draw, settled wide in forward of midfield, moved closer around the bend, soon weakened under pressure after straightening.",2012-06-03,1
12,8,EASYGOING  (CL293),T Clark,--,"Raced keenly in forward of midfield, steadied off heels coming out of back straight, dropped out tamely in straight.",2012-06-03,1
13,5,BARCELONA TOO  (N093),T H So,B,"Never better than midfield, weakened out of contention into straight.",2012-06-03,1
14,7,F S WINNER  (M419),W C Marwing,H-/B1,"Began fairly, settled in rear of midfield far side, wide into straight, never recovered. (Blood in trachea.)",2012-06-03,1
1,13,METREVELLI  (M165),T H So,B,"Rated close to midfield the fence, had cover. Was held up briefly near the 300m and was switched out soon after. Grabbed victory close to the wire.",2012-06-03,2
2,2,ROCKET PROUD  (CL392),M Chadwick,B/TT,"Travelled in 5th position, 2 wide with cover. Hit the lead near the 100m but was overhauled 30m from the post.",2012-06-03,2
3,4,THANKSGIVING  (M350),D Oliver,B,Settled approximately 3 back the paint with cover. Finished off soundly.,2012-06-03,2
4,9,SPARKLING  (CK149),O Doleuze,--,"Camped midfield, 1 off with cover. Peeled out rounding the home turn and made fair progress in the run home.",2012-06-03,2
5,1,GORGEOUS LIFE  (CK327),C W Wong,B/XB/TT,Never likely after being posted 3 deep without cover behind the speed. Battled away gamely in the straight.,2012-06-03,2
6,10,GREY WHIZZ  (M070),M L Yeung,--,Made its run from the rear after settling 1 off with cover. Worked home steadily down the outside.,2012-06-03,2
7,6,DRAGON CHOICE  (CL338),K C Ng,B/TT,Dictated terms and led clearly near the 800m on the rails. Was a spent force 250m from home.,2012-06-03,2
8,14,GOOD JOB  (CL113),K C Leung,SR,Settled in last position along the fence with cover. Finished off one paced.,2012-06-03,2
9,8,MERACUS  (M286),M Du Plessis,TT,Settled handy 2 wide with cover. Peeled out and to race 3 deep with cover and improve passing the 600m. peaked on its run approaching the 100m.,2012-06-03,2
10,3,FULL VALUE  (M413),W M Lai,SR-/B1,"Travelled back in the field, 3 deep with cover. Never a factor and only plodded to the line.",2012-06-03,2
11,11,NEWSWIRE TOO  (CJ040),A Suborics,B,Taken back from the start and raced worse than midfield the fence. Failed to close off.,2012-06-03,2
12,5,CHINA DRAGON  (CL104),T Angland,B/TT-,"Settled worse than midfield, 2 deep with cover. Struggled in the home straight.",2012-06-03,2
13,7,BEAUTIFUL SCENERY  (M115),T Clark,B-/H1/TT,"Enjoyed a nice run in the race in the race in 2nd position, 1 off no cover. Faded easily passing the 200m.",2012-06-03,2
14,12,EPATANT  (CL349),M Zahra,B,Had every possible chance after tracking the leader along the paint. Gave ground quickly after the furlong.,2012-06-03,2
1,1,JOYFUL LUCK  (M223),K C Ng,SR-/B1,"Boxed seat, kicked away along the rail and scored well.",2012-06-03,3
2,4,DAPPER BOY  (N135),W C Marwing,--,"Dropped back and soon shifted to the rail from the wide barrier, settled 7Ls behind the leader, obtained a clear run in the last 300M and dashed on strongly.",2012-06-03,3
3,3,SILVER DRAGON  (M326),O Doleuze,B,"Eased back to second last, 9Ls behind the leader, trapped three wide with cover, rounding the Home Bend, peeled widest and ran on well.",2012-06-03,3
4,2,HEARTLAND  (M332),M Du Plessis,B,"Began well, settled one out one back, looked likely in the early of the Home Straight but kept on one pace only.",2012-06-03,3
5,6,PERFECT HEDGE  (M217),C K Tong,H-/P-/TT,"Pushed to obtain Handy-Mid position on the rail, peeled to centre of the track and finished only fairly.",2012-06-03,3
6,9,REGENCY CHAMPION  (N078),M Chadwick,TT,"Began well, pushed forward and took the lead, weakened in the last furlong.",2012-06-03,3
7,12,LITTLE RAINFOREST  (N101),H W Lai,H/TT,"Jumped fairly, failed to muster speed in the early stages, 4Ls behind the leader, kept on one pace to the finishing line.",2012-06-03,3
8,14,BLESSING WIN  (N131),K C Leung,B-,"Dropped back, settled 8Ls behind the leader, trapped three wide with cover, swung wide and ran on fairly.",2012-06-03,3
9,5,K-MOOCHI  (N035),T Clark,TT,"Midfield, hung out and trapped three wide without cover rounding the Home Turn, kept on one pace after straightening and faded in the last 250M.",2012-06-03,3
10,8,DANEWIN TIGER  (CL282),T Angland,CP/TT,"Eased back, settled 7Ls behind the leader, got its head up on a number of occasions rounding the Home Turn, nothing to prove after straightening.",2012-06-03,3
11,10,TOP POWER  (M272),W M Lai,--,"Midfield, niggled along throughout, trapped three wide with cover, kept on one pace after straightening.",2012-06-03,3
12,13,LIVERPOOL LAD  (N071),T H So,--,"Settled three back along the rail, 3Ls behind the leader, never a factor.",2012-06-03,3
13,11,BESPOKE MASTER  (CL227),C W Wong,--,"Began awkwardly and raced at the rear throughout, never in a competitive position.",2012-06-03,3
14,7,POSITIVE VIBRATION  (N204),A Suborics,SR1,"Jumped well and parked outside leader, soon faded after straightening and finished tailed out.",2012-06-03,3
1,7,KINGSTON SPARTACUS  (CL116),W M Lai,--,"Good break, covered up behind midfield, switched off rail 700m, 6L back driven final turn, relentless run, led last strides.",2012-06-03,4
2,2,NICHOLSON  (M173),O Doleuze,SR,"Bustled from gate, raced 6th 3 wide no cover, 4th & shaken up 400m, battling stretch progress, took 2nd last strides.",2012-06-03,4
3,1,HO WONGCHOY  (CK275),A Suborics,B,"Good break, wide early, settled 3rd 1 off no cover, to 2nd 1000m, hard-ridden to lead 300m, headed last strides.",2012-06-03,4
4,4,SUPER BOBO  (CJ116),W C Marwing,B/TT,"Outpaced start, raced 1 off near rear, 3 deep off heels 700m, 7L back wide into stretch, strong run, just missed frame.",2012-06-03,4
5,5,GLORY OF INDIA  (CK130),M Du Plessis,TT,"Taken back from wide gate, raced at tail, crowded 700m, 2nd last & switched out 400m, closed out strongly.",2012-06-03,4
6,9,VICTORY IDE SAY  (M056),M L Yeung,TT,"Bumped start, covered up midfield 1 off, bustled 600m, wide into stretch, one-paced in run home.",2012-06-03,4
7,11,CASA JUNIOR  (M366),T Clark,B1,"Smart break, raced handy 1 off with cover, advanced 3 deep 600m, driven to lead 400m, headed 300m, weakened out.",2012-06-03,4
8,6,CLEMENT SPIRIT  (CL346),T Angland,CP-/B1,"Slow break, ridden early, raced 3 wide no cover behind mid rank, hard-ridden 500m, 5L down 400m, kept on moderately.",2012-06-03,4
9,14,BEST NOODLE  (CJ278),C W Wong,--,"Driven at break, settled midfield on paint, under pressure 450m, plugged on same pace.",2012-06-03,4
10,13,DARK SECRET  (M213),T H So,SR/TT,"Led from gate, headed 1400m, tracked leader on rail, one-paced into stretch, kept on until faded final 200m.",2012-06-03,4
11,12,SUNNY SKY  (CL215),H W Lai,B,"Ridden forward from wide gate, led 1400m, driven final turn, headed 400m, faded thereafter.",2012-06-03,4
12,8,FULL SPIRIT  (CL386),M Chadwick,TT,"Missed break & rousted, last trio on rail, ridden 450m, off heels 350m, struggled in run home.",2012-06-03,4
13,3,HAPPY CHA CHA  (CK296),C K Tong,B,"Tardy start, raced last trio 1 off, niggled 800m, off heels 700m, wide off turn, never a factor.",2012-06-03,4
14,10,ETERNAL FAME  (N056),M Zahra,B/H,"Bumped start, speed to lay up early, settled 5th on rail, switched out final turn, found nothing, dropped right out.",2012-06-03,4
1,10,EL GRANDE  (CL378),D Oliver,B,"Broke with others, camped rail mid rank, switched 1 off for progress 600m, steadied & shifted in 300m, led 150m, held on.",2012-06-03,5
2,2,NOTUS  (M038),M L Yeung,B,"Fair break, unable to slot in, travelled 3 wide no cover 3rd, led under hard drive 250m, headed 150m, battled to wire.",2012-06-03,5
3,7,JOLLY VICTOR  (N140),A Suborics,TT1,"Missed kick, ridden to midfield 3 wide, off heels 1000m, 6L back wide into stretch, strong closer, just failed.",2012-06-03,5
4,14,PAPAS  (CK274),C K Tong,V/TT,"Fair break, raced 5th 1 off with cover, driven 600m, to 4th 350m, kept on gamely at same pace.",2012-06-03,5
5,11,LIFE OF BEAUTY  (M022),M Chadwick,B/TT,"Good start, settled fence back of midfield, driven 500m, outpaced final turn, stayed on without threatening.",2012-06-03,5
6,9,FULGURITE  (M253),C W Wong,TT,"Good break, tracked leader on fence, niggled 800m, outpaced on turn, running on when short of room 300m, closed out well.",2012-06-03,5
7,1,TRAVEL GUIDE  (CK101),K C Ng,B/H,"Smart start, trapped 3 wide fore of midfield, 4 wide into stretch, stayed on soundly to wire.",2012-06-03,5
8,4,INTELLECTUALSTRIDE  (CL409),W C Marwing,H/SR,"Tardy break, raced 1 off near tail, driven into stretch, staying on evenly when checked 100m, not recover.",2012-06-03,5
9,6,DRAGIMOVA  (N151),K C Leung,--,"Good break, raced keen 2nd 2 deep no cover, led 600m, headed 250m, faded final 100m.",2012-06-03,5
10,8,AFRICA LIGHT  (N030),H W Lai,TT,"Slow start, raced 1 off behind midfield, niggled 600m, one-paced in run home.",2012-06-03,5
11,12,POTENTIAL  (CL204),M Zahra,TT,"Taken behind from wide gate, sat 3 deep near rear, wide on final turn, 7L down 400m, stayed on moderately.",2012-06-03,5
12,3,SICHUAN LEGEND  (M248),O Doleuze,B,"Tardy break, raced at tail, 9L last turning for home, modest late headway.",2012-06-03,5
13,13,ENJOY THE FUN  (M030),M Du Plessis,B,"Missed break, steadied off heels early, raced rail near rear, ridden 600m, struggled in run to wire.",2012-06-03,5
14,5,BRILLIANT WORLD  (M348),T Clark,H-/TT,"Fast break, driven to lead, headed 600m, all out 400m, weakening when stumbled 250m, eased.",2012-06-03,5
1,13,WINNING MASCOT  (CL342),K C Ng,--,"Took rail easily and led by 1.5Ls at advantageous slow sectionals, kicked away 250M to score.",2012-06-03,6
2,2,COSMO ONE  (M410),M L Yeung,H,"Settled in midfield, 4Ls off the leader on the rails, dashed well 300M for 2nd despite not suited by the slow pace.",2012-06-03,6
3,1,ELEPHANT MAGIC  (N211),A Suborics,--,"Box seat, benefited by the slow tempo, held ground for 3rd.",2012-06-03,6
4,9,FELAROF  (M175),M Chadwick,TT,"Rolled forward, 3Ls off the slow pace 2 wide, just held ground in straight.",2012-06-03,6
5,12,PERFECT TEN  (CL030),C K Tong,P-/B2/TT,"In front of midfield, 3Ls off the slow pace on the fence, just held ground in straight.",2012-06-03,6
6,6,DRAGON PINS  (N167),T Angland,B,"Midfield, 5Ls off the leader, trapped 3 wide, harmed by the slow pace, little dash 200M.",2012-06-03,6
7,5,IRON EAGLE  (M156),D Oliver,TT,"Midfield, 4Ls off the leader 2 wide, not suited by the slow tempo, flattened 300M.",2012-06-03,6
8,11,DEPOT BOY  (M268),T Clark,--,"In front of midfield, 3.5Ls off the slow pace, trapped 3 wide, soon weakened 300M.",2012-06-03,6
9,10,SHINING TREASURES  (M209),W C Marwing,--,"Behind midfield, 5Ls off the leader 2 wide, harmed by the slow pace, no dash.",2012-06-03,6
10,7,TOP DRAGON  (CK342),M Zahra,B,"Bumped start, 5Ls off the leader along the fence, not suited by the slow tempo, no turn of foot.",2012-06-03,6
11,14,GOLDMEN Y Y  (CL036),W M Lai,SR,"Hard ridden early to keep up with the field, 6.5Ls off the leader 2 wide, not suited by the slow pace, ran on ok.",2012-06-03,6
12,3,GOOD THINKER  (M127),H W Lai,B,"At back, 6Ls off the leader, trapped 4 wide throughout, harmed by the slow tempo, no dash.",2012-06-03,6
13,8,GLOBAL FAME  (M335),O Doleuze,B/TT,"Eased back, 7Ls off the leader, raced 3-5 wide, harmed by the slow pace, no progress.",2012-06-03,6
14,4,SOLDIER  (CK346),C W Wong,--,"Missed start badly, harmed by the slow pace, never a factor.",2012-06-03,6
1,6,STERLING CITY  (N152),A Suborics,H,"Broke well, up wide to join leaders, settled second rail, challenged one off entering straight, led 300m out, soon asserted.",2012-06-03,7
2,8,SHAHJEE  (M151),M Zahra,CP,"Broke well from wide, up two off to midfield, improved wide approaching straight, mid-track bid, ran on well without being able to threaten winner.",2012-06-03,7
3,13,NIGHTLIGN  (CJ145),M L Yeung,B/XB,"Broke well, taken back to second last one off, bid between horses mid-track, ran on well.",2012-06-03,7
4,3,PO CHING KING  (M342),M Chadwick,TT,"Broke well, led rail, dictated, shifted off rail and headed 300m out, one pace after.",2012-06-03,7
5,12,FLASHING GUY  (CL158),H W Lai,CP/TT,"Broke well, , third three wide no cover, mid-track bid, kept on.",2012-06-03,7
6,4,SUPER TIGER  (M365),C W Wong,TT,"Broke well but caught mid-rear two off, bid between horses, kept on under pressure.",2012-06-03,7
7,11,CAPITAL K  (M224),T H So,BO,"Fair break, mid-rear rail, inside bid, kept on steadily under drive without pace to threaten.",2012-06-03,7
8,14,STORM UNICORN  (M311),C K Tong,XB,"Fair break, not much early speed, mid-rear one off, improved wide approaching straight, wide bid, shifted in, one pace.",2012-06-03,7
9,1,GOOD FELLOW  (N107),O Doleuze,SR/H1,"Fair break, not much early speed, third last one off, wide bid, modest progress.",2012-06-03,7
10,5,GABRIAL THE KING  (N319),T Clark,H1,"Fair break, bumped early, midfield then mid-rear one off, bid between horses, on heels straight, not fully tested.",2012-06-03,7
11,7,JACKTHELAD  (N122),K C Leung,--,"Broke well, third then fifth one off, ridden before straight, inside bid, one pace.",2012-06-03,7
12,10,YOU KNOW I WIN  (M361),W C Marwing,H-,"Moderate start, mid-rear rail, inside bid, found little when asked.",2012-06-03,7
13,2,FANTASTIC TEAM  (N144),W M Lai,H1,"Moderate start, last rail, improved inside marginally entering straight, no further progress.",2012-06-03,7
14,9,BACKSTREET FIGHTER  (N210),T Angland,TT1,"Broke well, fourth rail, ridden turn, weakened.",2012-06-03,7
1,13,GIGGLES FOREVER  (N069),W C Marwing,H,"Settled last, switched wide passing 500M, 5Ls off leader going into straight, finished strongly from the back of the field and was well on top by the finish.",2012-06-03,8
2,6,JOLLY FINE  (M294),A Suborics,--,"Travelled well in midfield, peeled out to challenge 400M, ran on well and took lead near 150M but not able to hold off the fast finishing winner in closing stages.",2012-06-03,8
3,2,KING'S PACT  (N244),M L Yeung,TT,"Moved up to track leading pair 1200M, 3-wide turning for home, kept on well for 3rd but no match with first 2 final 200M.",2012-06-03,8
4,1,JIMSON THE BEST  (CL016),K C Ng,--,"Went forward early, not able to cross and was being steadied in an attempt to find cover, caught wide near the tail of the field, ran on well enough final 300M. (Jockey questioned re his riding.)",2012-06-03,8
5,12,CRAIG'S PRIDE  (M274),T Clark,B,"Tracked leader but found less than expected when the race got serious inside 300M, no threat final 150M.",2012-06-03,8
6,4,GOLDEN SCALPEL  (N224),D Oliver,--,"Along the fence 4Ls back, driven out 350M, lacked a turn of foot, stayed on same pace final 200M.",2012-06-03,8
7,5,ALWAYS SOMETHING  (CK288),M Chadwick,CP,"Held up near the rear, no room 450-350M, rallied to chase leaders final 300M but couldn't get near.",2012-06-03,8
8,3,FLYING SUPREME  (CK226),M Zahra,B2,"Chased leaders, one paced inside 400M, no threat to leaders.",2012-06-03,8
9,8,ABSOLUTE FANTASY  (M284),W M Lai,TT,"Outside leader and raced freely through the early part of the race, took over 400M-200M, weakened from mid-straight.",2012-06-03,8
10,7,GOLDEN OSMANTHUS  (N245),C K Tong,--,"Slow to begin, towards the rear always, no progress inside 400M and left behind by main rivals passing 250M.",2012-06-03,8
11,11,SUPER FRESH  (N194),H W Lai,P,"Settled 3-wide in midfield, had little left turning for home, soon out of contention.",2012-06-03,8
12,9,HAPPY SEVEN  (CK155),K C Leung,B,"Led at a modest pace, found little under pressure 400M, dropped out rapidly.",2012-06-03,8
13,10,MEDALLIST  (N024),M Du Plessis,CP-/H/TT-,"Close up with pace early, shuffled back to midfield in middle stages, bridle and hood slipped forward near 600M, eased down.",2012-06-03,8
1,1,TURF EXPRESS  (CL399),A Suborics,TT,"Broke well, fourth one off, bid four wide early straight, ran on strongly to lead 200m out, soon in charge.",2012-06-03,9
2,3,HOT SHOT  (CL289),O Doleuze,TT,"Broke well, steadied off heels early, midfield rail, check far side when improving, bid between horses, short of room and steadied, ran on well without being able to challenge winner.",2012-06-03,9
3,6,EMPEROR CLAUDIUS  (M128),T Angland,P/XB,"Broke well, led and crossed, kicked early straight, headed 150m out, kept on one pace.",2012-06-03,9
4,8,DRAGON FIGHTER  (CL260),M L Yeung,--,"Fair break, up wide to third two off no cover early, then one off, bid two wide, kept on without reaching leader.",2012-06-03,9
5,7,VICTORY MASTER  (M148),T Clark,--,"Taken back from wide draw, third last two off, widest bid, kept on well late.",2012-06-03,9
6,12,GENKI TWINS  (N223),H W Lai,--,"Fair break, up four wide to midfield then back to mid-rear, wide bid, shifted out, kept on until no extra late.",2012-06-03,9
7,14,WRATH OF FIRE  (CL420),M Du Plessis,--,"Fair break, fourth last one off, mid-track bid, kept on one pace.",2012-06-03,9
8,9,SUPREME KNIGHT  (CL313),D Oliver,H/SR/TT,"Fair break, steadied early to midfield one off pulling slightly, mid-track bid, one pace under pressure, substantial blood in trachea.",2012-06-03,9
9,11,OTTIMO  (CK238),K C Ng,--,"Broke well, second early then fifth rail, bid two off, kept on one pace.",2012-06-03,9
10,4,DISTILL  (N270),M Zahra,--,"Taken back from wide draw, second last one of, mid track bid, one pace.",2012-06-03,9
11,2,CHATER MIKADO  (M100),W C Marwing,B,"Dwelt start losing several lengths, last rail, closed up turn, inside bid, no extra from 200m out.",2012-06-03,9
12,13,PERFECT MOMENT  (N168),K C Leung,SR/TT,"Missed break, losing a length, rear group rail, bid between horses, one pace.",2012-06-03,9
13,10,CIRCUIT STAR  (N220),M Chadwick,TT,"Broke well, second one off, third into straight, weakened.",2012-06-03,9
14,5,NOBLE BOY  (M206),T H So,--,"Moderate start, up between horses to sixth one off, lost ground approaching straight, drifted wide, weakened.",2012-06-03,9
1,8,NICE FOLKS  (CL421),O Doleuze,B,"Drifted back from a tricky alley, raced 3 wide at rear 6Ls away, switched widest turning and closed hard down centre, overhauled rivals strongly final 100m.",2012-06-03,10
2,2,ADORATION  (M214),D Oliver,B,"Pressed forward from a wide alley but trapped 3 wide without cover, did some work outside runners 1L away to bend, chimed in at 250m, led until final strides when overhauled.",2012-06-03,10
3,12,MIGHTY K  (M315),M Du Plessis,H/TT,"Positive from outset, positioned outside leader shading inside horse for first part, took over on circle, led them turning in, kept fighting and went down narrowly in 3 way go.",2012-06-03,10
4,11,DEEP THINKER  (N159),H W Lai,XB,"Standard jump, pressed up into ideal spot 1 out 1 back, had all favors throughout, took inside runs at 300m, kept on evenly to make frame without worrying first trio.",2012-06-03,10
5,6,SUPREME FLIGHT  (M199),A Suborics,B,"Worked forward from a wide alley, did it tough 4 wide without cover in mid-section, not far away approaching turn, kept to task well given trip to be not far away in finish.",2012-06-03,10
6,5,FOREVER ELATION  (CK215),T Angland,B,"Began with rest, settled just off midfield 4Ls back racing 2 wide, even trip to bend, worked home well despite a tricky passage and did well to get as close as he did without clear running.",2012-06-03,10
7,4,THE UNTOUCHABLELAD  (CK398),M L Yeung,B,"No early pace and dropped down to rear, 6Ls or so away at tail of bunched field, had job to do turning, took inside runs and passed a few in straight without looking likely.",2012-06-03,10
8,13,TARREGA  (M322),T H So,--,"Showed speed to hold front, kept inside running despite pressure from outside horse, shaded on circle and crossed before bend, having niggled at 300 M but was one paced remainder of straight.",2012-06-03,10
9,3,COSTA DEL SOL  (M111),W C Marwing,B,"Positioned 3 wide in midfield 3Ls or so back, had cover but overaced in mid-section, didn't let down when they sprinted and just plugged away late.",2012-06-03,10
10,10,SAMADHI  (N200),W M Lai,--,"Out fairly, unable to slot in and raced 4 wide with cover 4Ls back in midfield, ridden along turning, lacked a finish and battled in run home.",2012-06-03,10
11,14,WINNING BOY  (N186),K C Ng,SR,"Ordinary jump, raced back with last few on rails, 5Ls back on rails, same position back turning, no extra gear in straight.",2012-06-03,10
12,1,MASTER GUNNER  (CJ142),K C Leung,XB,"Tardy into stride, raced 5Ls away two wide at rear, not helped by spot but came wider turning, lacked a close and battled final 300m.",2012-06-03,10
13,7,LUCKY WARRIOR  (M292),C W Wong,TT,"Standard jump, made ground along rails to race 3Ls back in midfield, no real excuses in run, came under pressure at top of straight and weakened tamely.",2012-06-03,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-06-03,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-06-03,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-06-03,13
1,12,ROCKET AND GOLD  (CH015),M Du Plessis,SR,"Began from the widest gate, settled well behind and waited with, ran on well down the centre of the track inside final 250 M to snatch victory near the line.",2012-06-06,1
2,10,GORGEOUS RULER  (CK403),T H So,B/TT,"Niggled along early settling in midfield, went wide into straight, ran on steadily to hit the front over 100 M out only to be caught close to finish. (Jockey questioned.)",2012-06-06,1
3,7,SABINA  (CK169),Z Purton,B,"Settled in rear of midfield on rails, commenced move over 400 M out, kept on steadily without quickening.",2012-06-06,1
